jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-03-17,883.542,249.137,1074.692,98.524,1085.322,160.77,316.932,492.15500000000003,755.61,145.72299999999998,135.616,408.875,70.498,1084.307,1013.4049999999999,919.494,79.649,177.089,653.2529999999999,704.982
2018-03-18,888.5690000000001,257.899,1073.794,104.10799999999999,1086.008,158.87,319.747,497.409,759.583,145.02300000000002,141.291,413.54600000000005,73.018,1084.9440000000002,1018.099,919.722,81.009,177.311,653.375,702.578
2018-03-19,890.3870000000001,255.33299999999997,1079.656,103.275,1085.685,163.91,322.241,501.29499999999996,762.25,148.059,144.201,413.878,76.433,1087.479,1023.112,924.9340000000001,84.323,185.23199999999997,658.537,702.489
2018-03-20,889.027,251.575,1075.362,106.30199999999999,1085.856,164.75799999999998,318.474,501.53900000000004,759.4459999999999,142.098,138.05599999999998,411.063,76.97500000000001,1087.2389999999998,1018.783,923.716,80.485,179.71099999999998,656.396,703.538
2018-03-21,890.814,261.19399999999996,1075.752,108.732,1084.8690000000001,164.47500000000002,318.58400000000006,500.4310000000001,760.193,146.13,142.152,416.584,81.04700000000001,1088.917,1018.1850000000002,926.1809999999999,85.714,180.75900000000001,660.7729999999999,705.171
2018-03-22,890.301,252.915,1077.799,107.26199999999999,1084.084,168.548,316.946,499.633,760.353,150.143,135.852,413.418,78.68,1087.2450000000001,1016.165,924.558,83.172,182.703,654.265,705.99
2018-03-23,896.66,262.276,1079.259,110.10499999999999,1085.04,168.808,319.577,502.019,759.491,150.838,143.069,418.75600000000003,78.50800000000001,1089.7290000000003,1016.9030000000001,926.2249999999999,87.049,183.368,659.258,707.491
2018-03-24,888.524,256.141,1070.472,105.447,1083.3680000000002,164.01500000000001,322.237,496.10600000000005,758.301,150.486,142.57899999999998,413.67900000000003,77.01,1086.3220000000001,1017.2049999999999,919.4399999999999,82.758,178.798,655.632,701.4699999999999
2018-03-25,891.706,257.07800000000003,1074.607,105.83499999999998,1084.557,159.761,322.25100000000003,498.41400000000004,759.443,146.256,136.39100000000002,414.30400000000003,76.84400000000001,1087.033,1017.3860000000001,920.818,81.995,179.129,657.654,703.42
2018-03-26,892.5450000000001,262.189,1077.416,106.33900000000001,1084.406,158.28599999999997,325.826,497.303,763.282,145.953,141.31199999999998,420.288,83.845,1084.8360000000002,1020.464,925.467,87.212,177.04500000000002,659.671,702.16
